Dealer Name,Address,City,State,Contact,Email
Satyam Solutions Ltd,"71240 Banmore,476444",Morena,Madhya Pradesh,8718809868,navneetjha@satyamsolutions.co.in
Dhruv Motors Pvt. Ltd,"44620 KAMREJ,394180",Surat,Gujarat,9727766112,service.kamrej@dhruvmotors.in;wm.kamrej@dhruvmotors.in
TVS & Sons Pvt. Ltd,"42290 Unjavelampatti,642003",Coimbatore,Tamil Nadu,9677762151 - 7550078175,alservice.pollachi@tvs.in
Himatsingka Automotives LLP,"74337 Banka,813107",Banka,Bihar,9258025701,sumersons@yahoo.co.in
Yashodha Motors Pvt. Ltd,"74257 NALAGARH,174101",Solan,Himachal Pradesh,9648511110,kamleshtripathi0111@gmail.com
JRD Trucks,"77811 6kms stone, vill - Netwala, Abhohar Bye Pass, Suratgarh Road,335002",Ganganagar,Rajasthan,9610123670,jrdtrucks@gmail.com
Anil Motors,"78281 Seoni Road, ,NH 347,Near Dainik Printing Press,480001",Chhindwara,Madhya Pradesh,8966000588,rajkjain@anilgroup.org
Lamjingba Motors Pvt. Ltd,"77822 Kiyam Siphai, Near Babu Bazar, Asian Highway 1, Thoubal,795138",Thoubal,Manipur,9774196886,herosandhya@yahoo.com
Yashodha Motors Pvt. Ltd.,"31466 NH1  GT Road  Village Mohra, Ambala city 133004",Ambala,Haryana,8607178080 (WM),serviceymambala@gmail.com
Yashwant Auto Pvt. Ltd.,"29102 238/239 SH 60 ,Aurangabad road, Pokhardi 414001",Ahmednagar,Maharashtra,"8805001111, 98815 15555, 97650 98209",jitu_5055@yahoo.co.in
Yashodha Motors Pvt. Ltd.,"40525 Vill - Mohra,NH 1,GT Road, 133 004",Ambala,Haryana,987899331,ympatiala@gmail.com
Yashodha Motors Pvt. Ltd.,"8294 Adjoining-Budha Dal Complex,Lower Mall 147001",Patiala,Punjab,9815900080,ympatiala@gmail.com
JRD Trucks,"78322 Bikaner Road,NH 89,341001",Nagaur,Rajasthan,9413388829,jrdtrucks@gmail.com
Gulf Ashley Motor Ltd.,"NH 37,Barsajai,Beharbari,Kamrup781029",Kamrup,Assam,8811048944,arindam.baishya@gamltrucks.com
Shivashish Motors India Pvt. Ltd.,"NH 58, Khasra No.89/3,Village-Mukarrabpur Palheda, Modipuram, Roorkee Raod250 110",Meerut,Uttar Pradesh,0121-2575990/9319408666/8859008068 / 8859008075-8859008066,alservice.mrt@shivashishmotors.com
T V Sundram Iyengar & Sons Pvt Ltd,"No.14,Lingapura village,Kasaba Hobli,Tumkur572107",Tumkur,Karnataka,9008264741,alservice.tumkur@tvs.in
GRD TRUCKS PVT. LTD.,"101-B, Khasara No 732-734,  J Block, Prem Nagar, Opp to Okhla Turn, M-B Road,110044",South Delhi,Delhi,011-69413416/9643105581,service.delhi@grdtrucks.com
RAHUL PAM PVT LTD,Opp. P& T Center V.P.O. Mehjchapaar Ambala Road247001,Saharanpur,Uttar Pradesh,9813100004,maheshsharma@rahulgroup.in
GOEL CARGO PVT LTD,"NH 75 PANNA ROAD,ITORA SOHAWAL485001",Satna,Madhya Pradesh,07672409601/7389917753,service.goelashokleyland@gmail.com
GULF ASHLEY MOTOR LTD,"G.T.Road, Panduki, P.O. Nag Nagar, NH  2826004",Dhanbad,Jharkhand,0326-555562,gaml.hzb@ashokleyland.com
Himgiri Automobiles Pvt. Ltd.,"Khasra No 14/21,Samalkha Village, Samalkha Crossing,Old Delhi Gurgaon Road110037",South West Delhi,Delhi,8826198602 / 011-46017123 / 8826198595-7042001088,himgiriservices.kps@gmail.com
MSY Motors,"Maranpur Khatkachak Bypass Road,PO Chandchaura PS Civil Line823001",Gaya,Bihar,6312212045,msy.leyland@gmail.com
Orissa Diesel Engines Pvt Ltd,"NH-5,Pathara Junction Bahadurpetta,Gopalpur-On-Sea,760006",Ganjam,Odisha,9437004621,oridiesel.berhampur@gmail.com
VISHA AUTOMOTIVE SALES & SERVICE,P/4 MIDC CHIKLI443001,Buldhana,Maharashtra,8308817491,vasschikhli@gmail.com
RISHI AUTO SALES pvt ltd,"NH28, Lucknow road bypass, Saadatganj224001",Faizabad,Uttar Pradesh,05278 - 236486/9792201072// 9919610000,ashishsood2011@gmail.com
SUMER SONS AUTOTECH (P) LTD,"KHASRA NO.164, NH 2, OLD FIROZABAD ROAD PHEERA KHAR, SHAHDRA282006",Agra,Uttar Pradesh,"9258025701/0562 402643/0562 – 4026418,9258025760",sumersons.service@yahoo.in
Landmark Commercial Vehicles,"Road Transport Corporate CPD Aslali Ring Road Circle, Aslali Village382427",Ahmedabad,Gujarat,079-65150046,michel.g@landmarkindia.net
T V Sundram Iyengar and Sons Limited,"29A,30/1,30/2B BYE PASS ROAD,POONAMALLEE600056",Kanchipuram,Tamil Nadu,9952064490,manivannan.jayaraman@tvs.in
T V Sundram Iyengar and Sons Limited,"NO-111-208/14,15 Jamalbettu, Kariya Kallu576104",Udupi,Karnataka,8258235522,rajesh.hosangady@tvs.in
TVS and sons,"Survey no 32, yarandi village, Mudbi cross585327",Bidar,Karnataka,7022264390 / 9686663082-9686661407,alservice.bsk@tvs.in
Rajesh Motors (MAH) Pvt Ltd,"Sangli Islampur Road, Plot No:203/3, Laxmi Phata, Sangliwadi415605",Ratnagiri,Maharashtra,9422415111,sangli@rajeshmotors.com
Gemini Motors,"NH17, Colvale Industrial Estate Bardez, Goa403513",North Goa,Goa,8322299199,geminimotorsgoa@gmail.com
Gulf Ashley Motor Ltd,"NH-27, Survey No.261/2, Village Nani Chirai, Bhacchau370140",Kachchh,Gujarat,02836 -285703/9/13,gandhidham@gamltrucks.com
MUNEER MOTORS PVT LTD,"SURVEY NO.174/A2,SANKLAPUR,BELLARY ROAD,HOSPET583201",Bellary,Karnataka,9449845765/9449845751,sm.mmpl@muneergroup.co.in
GRD Trucks,"Badkhali Pali Road, faridabad121001",Faridabad,Haryana,9810221110,construction@grdtrucks.com
Pal Sales & Services,"National Highway 1-A, Bye-Pass Road, Sunjwan Tehsil, Behind Fair Deal Motors, Jammu180011",Jammu,Jammu & Kashmir,9697513846,Service@palsspl.net
Makroo Motor Company,"Jeobehara Awantipora, Near AC Floor Mill, NH-1A192122",Ananthnag,Jammu & Kashmir,9697005913/9697005920,mmc.ashokleyland@gmail.com
Abhiyan Dealcomm Pvt Ltd,"Gaidua, NH-6, Bombay Road, PO: Hariatara, Kalaikunda721303",West Midnapore,West Bengal,8017026711,ashokleyland@sainigroups.in
Satyam Solutions Ltd,"247/1 opposite sharda solvent ltd., shivpuri guna road gram baskhedi NH 3 Shivpuri 473551473551",Shivpuri,Madhya Pradesh,8718809433 / 9977007996 / 8718809868 / 9907639871,siraj.khan@satyamsolutions.co.in
Sunrise Automobiles Pvt. Ltd,"Sunrise house, Near Ramosana circle, Mehsana–Palanpur highway384002",Mahesana,Gujarat,"9,82,50,48,29,69,92,42,00,000",sunriseauto96@gmail.com
T V Sundram Iyengar &Sons Private Ltd,"Anangoor, Kasaragod671121",Kasargod,Kerala,04994-223220 / 8111887697 / 4994223220 / 8111889535,vishnu.sethu@tvs.in
Automotive Manufacturers Pvt Ltd,"Survey No.48, Matwada village, Padipally, Opposite Aishwarya Gardens, Near Hanuman Junction, Mulugu X road506002",Warangal,Telangana,9515100958 / 9949821107-9701064690,mastan@automotiveml.com
Antony Commercial Vehicles Pvt Ltd,"GUT NO.36 , MUMBRA-PANVEL HIGHWAY, Near Dhansar Bus Stop, At Adivali-Kirwali410208",Raigarh(MH),Maharashtra,8879645013/8879645045/8879645023,Service@antonycv.com
Antony Commercial Vehicles Pvt Ltd,"Survey No. 48/3, Besides Arham LogiPark, 5 kms from Kalyan By pass, Village Valshind  Taluka Bhiwandi, Dist. Thana  Maharastra421301",Thane,Maharashtra,8879645013/8879645054/8879690252,bhiwandiservice@antonycv.com
Automotove Manufacturers Pvt. Ltd,"Survey No. 125/B,1262,126/4,126/5, Palaspe Village, Near Palaspe Bus Stop, Panvel, Dist. Raigad410206",Raigarh(MH),Maharashtra,9769206172/9769210381/9920957460,lservice.panvel@automotiveml.com
MUNEER MOTORS PVT LTD,"Survey No: 7/A/B3, MUNDARGI INDUSTRIAL AREA, Hulkundi village, Bangalore Road583101",Bellary,Karnataka,9449845775/8095554075,wmbly.mmpl@muneergroup.co.in
GULF ASHLEY MOTOR LTD,"Pitabali Chowk,PS-Sadar, NH-53,Sindurpank768005",Sambalpur,Odisha,9937047564,amitkumar.bose@ashokleyland.com
Bacchav Motors,"Gate no: 2158, NH-6,near chirmade petrol pump425309",Jalgaon,Maharashtra,"0257-6600451,9822661122/9822663355/8975813700",service@bachhavmotors.com
SHIVANG AUTOMOBILES PVT LTD.,"NH-30,Dhanupra , Ara Bhojpur-802301 Bihar802301",Bhojpur,Bihar,9955080500,shivang.leyland@gmail.com
Gulf Ashley Motor Pvt Ltd,"A.T. Road, Tarajan, Near Ganga Bibah Bhawan785001",Jorhat,Assam,8811048974,durlovkumar.satola@gamltrucks.com
Liando Auto Works,"Opposite IDBI Bank, Aizawl, Mizoram796007",Aizawl,Mizoram,9436146382,liandosale@gmail.com
Sumer Sons Autotech Pvt. Ltd.,"NH-2, Near  Manikpur Chauraha, Kanpur Highway206001",Etawah,Uttar Pradesh,9258025701/0562-4026446 / 9258325714 /  9258025740,sumersons.service@yahoo.in
Adhunik Motors,"Colonel Choumuhoni, Agartala799001",West Tripura,Tripura,9436461667,adhunikmotors.prasanta@gmail.com
Durga Motors & Co.,"NH â 66, Tallur Junction,Kundapura Taluk576201",Udupi,Karnataka,9900505818,durgamotorscompany@yahoo.com
Gulf Ashley Motor Ltd,"Main Road, Gerwani,496001",Raigarh,Chattisgarh,9111102801/9926059365,Jamal.uddin@gamltrucks.com
Gulf Ashley Motor Pvt Ltd,"BG Road, Sivasagar, Opposite ONGC.785640",Sibsagar,Assam,8811046596,zakirhussain.gaml@gmail.com
Imperial Agro Pvt Ltd,"Jasauli, Chapra Siwan Road, NH 85841226",Siwan,Bihar,9955666871/9771423295,imperial.service002@gmail.com
Sisodia Motors,"Anamika Enclave, Sharsa-Baijanathpur Main Road, Patuaha852202",Saharsa,Bihar,09771469609/09771444972,sisodiamotors@gmail.com
Prakalpa Automotive Pvt Ltd,"SR No.13, PB Road, Halaga590001",Belgaum,Karnataka,7022003000/7022700909,service.prakalpaautomotives@gmail.com
Gulf Ashley Motor Ltd,"West Kanishile, PO-Kanishile, NH-44788711",Karimganj,Assam,8811048980,malay.bharadwaz@gamltrucks.com
T V Sundram Iyengar and Sons Pvt Ltd,"Near JR Fuels(IOC Petrol Pump),10th KM Opp to TVS Petrol Pump,Hosur-Krishnagiri road, Perandapally Village, NH-7635109",Krishnagiri,Tamil Nadu,9677129185/ 9677762140,alstores.hosur@tvs.in
Jai Ambay Auto Mobiles,"V.P.O. Rait, NH-20, 42 Miles Rait, Rait176208",Kangra,Himachal Pradesh,9418569477,rakesh9387@gmail.com
Automotive Manufacturers Pvt Ltd,"Near Vishwa Hindi Vidhyalay, Yavatmal by pass, Umarimeghe, NH 7442203",Wardha,Maharashtra,9673004327,lservice.wardha@gmail.com
Gulf Ashley Motor Ltd,"Araji No. 63, Plot No.66, Ramnagar, Tengra Mod, NH-7221008",Chandauli,Uttar Pradesh,9415618526/7706871702,sitaram.singh@gamltrucks.com
Gulf Ashley Motor Ltd,"Bilaspur Main Road, Near Mahamaya Petrol Pump, Lakhanpur497116",Surguja,Chattisgarh,9617993477,sureshkumar.pradhan@gamltrucks.com
Sona Wheels Pvt.Ltd.,"East Dhantala, Fulbari, PS â Bhaktinagar, Siliguri734015",Jalpaiguri,West Bengal,9434755636/9933446109,manojkumar.slg1711@yahoo.com
Prakalpa Automotives Pvt.Ltd.,"Before Kundgol cross, Near Gabbur, 74/3,Hubballi,580023",Dharwad,Karnataka,7022700101/7022700909/0836-2218322,service.prakalpaautomotives@gmail.com
N Odedra & Co.,"Nr. Jasani T.B. Hospital, N.H.27, Kangashiyali360004",Rajkot,Gujarat,9913673333/9913183333,warranty@nodedra.com
T V Sundram Iyengar and Sons Limited,"SH 48 No.387/1A, Vandalur-Walaja High road, Kilpadappai, Kundrathur town panchayath, Sriperumpudhur Taluk601301",Kanchipuram,Tamil Nadu,9940047506 /  / 9840260549,alwm.padappai@tvs.in
Shree Automotive Pvt.Ltd,"Via Khana Junction, Post Shyamsundarpur,PS- Burdwan, NH-2713141",Bardhaman,West Bengal,8697747579/8336927946,parvaje.bapl@rediffmail.com
JRD TRUCKS,"Udairamsar Jodhpur Road, NH-89334002",Bikaner,Rajasthan,9413388829,jrdtrucks@gmail.com
Rajgarhia Motor,"A1/48, New Paharpur Road, Taratala Opp. Nature Park Kolkata â 700 066 West Bengal700 066",Kolkata,West Bengal,033-2248626,rajgharhiamotor@gmail.com
T.R. Enterprises,"MH 88,Village Bira Hamirpur, Bhaota Rd, Tehsil177 001",Hamirpur(HP),Himachal Pradesh,9459500315,trehamirpur@gmail.com
Pal Sales & Service Pvt Ltd,"Opp. Chenab Textile Mills (CTM), NH-1A,Kharote Mord,184102",Kathua,Jammu & Kashmir,9855545702,Bhupinder.saini@palsspl.net
Yashodha Motors Pvt Ltd,"Vill - Mohra,NH 1,GT Road,133 004",Ambala,Haryana,9217023080,Service.ymropar@gmail.com
Imperial Agro Pvt Ltd,"Near Chand Suraj Hospital NH-31, Papraur,851210",Begusarai,Bihar,7541817028,imperial.begusarai002@gmail.com
Dhruv Motors Pvt Ltd,"AT-Ichhapore,NH.No.6, Near Railway Crossing, Opp.A.K.Patel Camp,Hazira Road,394510",Surat,Gujarat,"9099020394 ,9727700000",wm.hazira@dhruvmotors.in
Future Trucks,"C 24-B, Panki Site 1208022",Kanpur Nagar,Uttar Pradesh,7311122261,Service.futuretrucksknp@gmail.com
T.V.SUNDRAM IYENGAR & SONS PVT LTD,"15TH KM,BANGALORE TUMKUR ROAD560073",Bangalore,Karnataka,080-22270584,Senguttuvan.Chokkalingam@tvs.in
Rahul Pam Private Limited,"Near Rohti Bridge,Patiala Road,147 201",Patiala,Punjab,9888490000 / 8054080540,rppl.punjab@gmail.com
Yashodha Motor Pvt Ltd,"Adjoining Hira palace,Patiala Road, Nabha Dist.,147 201",Patiala,Punjab,0175-5001574 / 9813100001,yashodhapta@yahoo.co.in / ymnabha@ymail.com
Andaman Automobile Agency,"3801 Portblair MB 46,Aberdeen Bazar 744 101",South Andaman,Andaman & Nicobar,9933263416,aaamohan@yahoo.co.in
Gulf Ashley Motor Ltd,"40692 Karimganj West Kanishile, PO-Kanishile, NH-44 788711",Karimganj,Assam,8811048980,malay.bharadwaz@gamltrucks.com
Automotive Manufacturers Pvt Ltd,"31825 Bhandara  NH6, Gumthara Post, PO Sarvi Rice Mills 441904",Bhandara,Maharashtra,9673004331,lservice.bhn@automotivesml.com
Jagritri Motors,"41336 / 78500 Nagaon PO:Phuloguri, PS: Raha,Nh37,Vill: Pub Salmara 782103",Marigaon,Assam,7663008080,jagritrimotors@gmail.com
Gulf Ashley Motor Ltd,75030 Vapi KARMBELLI 396105,Valsad,Gujarat,9879528942,Annathurai.M@ashokleyland.com
TVS & Sons Pvt. Ltd.,"71356 Rajapalayam No.69, Srivilliputtur Road,NR Jayalakshmi Ammal Puram, Nearby Shri Padmavathi cotton Mills 744, 626117",Virudhunagar,Tamil Nadu,9677762147,ravichandran.solaimalai@tvs.in
JRD Trucks,"68972 Ratangarh Khasra No. 1905/373, NH-65, 334002",Churu,Rajasthan,9313388829,dharniya@hotmail.com
Satvik Automobiles,"77303 Bhawanipatna Kesinga Road, Dokabahali, Near Prgoti Collage, NH-26, Bhawanipatna to Kesinga Highway 766002",Kalahandi,Odisha,9437024577,satvikautomobiles09@gmail.com
DCS Motors Pvt Ltd,"78084 Purniya Lal Balu Chowk,Barsouni,NH31 854326",Purnia,Bihar,7763802901,abhishek.rge.singh@gmail.com
Lamjingba Motors Pvt. Ltd.,"77822 Imphal Kiyam Siphai, Near Babu Bazar, Asian Highway 1, Thoubal 795138",Thoubal,Manipur,9774196886,herosandhya@yahoo.com
JRD Trucks,"77811 Sri ganganagar 6kms stone, vill - Netwala, Abhohar Bye Pass, Suratgarh Road 335002",Ganganagar,Rajasthan,9610123670,jrdtrucks@gmail.com
Jagannath Vahan Pvt. Ltd.,"79254 Silchar FCI Godown Road, Ramnagar,NH53 788003",Cachar,Assam,9435070026,jagannathvahan@gmail.com
Anil Motors,"78281 Chhindwara Seoni Road,NH 347,Near Dainik Printing Press,Madhya Pradesh  480001",Chhindwara,Madhya Pradesh,8966000588,rajkjain@anilgroup.org
Paras Trucks,"78679 Sirsa Village Moriwalla,NH 9,Hisar Delhi Road 125055",Sirsa,Haryana,8114431528,ceo.parastrucks@gmail.com
Paras Trucks,"78702 Hisar 11th KM Stone,NH 9,Delhi Bye Pass Road,Opp.Bhanu Wine Factory 125001",Hisar,Haryana,8114431528,ceo.parastrucks@gmail.com
JRD Trucks,"78322 Nagaur Bikaner Road,NH 89 Nagaur Nagaur Rajasthan  341001",Nagaur,Rajasthan,7340032288,servicenagaur.jrdtrucks@gmail.com
Automotive Manufacturers Pvt. Ltd.,"79833 Nashik Near Adgaon Octroi Check Post,Gat No. 2034/1,Next to Indian Oil petrol pump,Mumbai Agra Road, NH-3 423101",Nashik,Maharashtra,9673000873,wm.nsk1@automotiveml.com
VMT Motors,"80039 Mayapuri (Delhi) Industrial Area Phase-II,A-6,Mayapuri 110064",West Delhi,Delhi,9990616183,gangasb97@gmail.com
Gulf Ashley Motor Ltd,"Sang: Jaklipara Mouza:Howly, PS: Barpeta Mahkuma:Saibari NH-31, Barpeta Road, Baksha(BTC)--",Barpeta,Assam,9954040508,Raktimjyoti.Hazarika@ashokleyland.com
Jagritri Motors,"PO- Phuloguri, PS- Raha Vill –Pubsalmara NH37782103",Nagaon,Assam,9435220055,Debajitsaikia2054@gmail.com
Himatsingka Brothers,"Dumka Deoghar Road, Maharo814101",Dumka,Jharkhand,7761980658,ahimatsingka@gmail.com
Indian Auto Wheels,"B1/3, Sector-15, Gida, Sahjanwa,273209",Gorakhpur,Uttar Pradesh,9648938201,dilshad@indiantankers.com
ADHUNIK MOTORS,"NAGICHARA, BYE PASS ROAD, PO - RENTER'S COLONY, NH 44, AGARTALA799004",West Tripura,Tripura,9862008437,adhunik.workshop@gmail.com
Rajesh Motors (Auto) Pvt.Ltd,"Plot No.B- 259, IPIA Road,324007",Kota,Rajasthan,0744-3008246,isn@rajeshmotors.com
Rajesh Motors (Auto) Pvt.Ltd,"KhasraNo.2345, Near Tulers Bypass,200ft Road,301001",Alwar,Rajasthan,0144-3010814,opsharam@rajeshmotors.com
SHREE JAGANNATH MOTORS,"Near Raghav Petrol Pump,Bypass Road, SH-10, Bhawanipur,770020",Sundergarh,Odisha,9437047959,Sjm_rkl8@yahoo.com
Gulf Ashley Motor Ltd,"Plot No. 3, Survey No.303,Mota Kapaya,On Pragpar-Mundra New Road,370415",Kachchh,Gujarat,7574810866,service.mundra@gamltrucks.com
Rajesh Motors (Auto) Pvt.Ltd,"Choutan Road,NH-15,344502",Barmer,Rajasthan,9414057061,barmer@rajeshmotors.com
Rajesh Motors (Auto) Pvt.Ltd,"E-711 MIA,Behind Krishan dharam Kanta, 2nd  Phase Basni342802",Jodhpur,Rajasthan,0291-3048201,lsn@rajeshmotors.com
Rajesh Motors (Auto) Pvt.Ltd,"E1/41, 2nd Phase, RIICO,Police Line,Near Crossing333001",Jhujhunu,Rajasthan,01592-300801,yagvendra.singh@rajeshmotors.com
Rajesh Motors (Auto) Pvt.Ltd,"Near Indian Oil Petrol Pump,Kojra Chouraha,Chavarli, NH-27, Pindwara307023",Sirohi,Rajasthan,9001173222,sharvik@rajeshmotors.com
Jai Ambay Automobiles,"Near Nalti Bridge, VPO- Pharer, Tehsil – Palampur,176064",Kangra,Himachal Pradesh,8091080555,Jaiambayautomobiles@gmail.com
Pal Sales & Service (P) Ltd,"Nation Highway, Vill- Kallar,185 131",Rajauri,Jammu & Kashmir,9810269827,naveen.kumar@palsspl.net
Pawansut Automobile India Pvt Ltd,"Jamaniya more infront , If Singh Life Care Hospital, NH 97, Baksupur,233001",Ghazipur,Uttar Pradesh,9555436667,Jainendrapratapsingh2@gmail.com
Ahuja Automobiles,Bhatapara Bypass Road Ring Road493332,Raipur,Chattisgarh,7611100363,aa@ahujaautomobiles.com
IMPERIAL AGRO PVT.LTD.,"NH-30, Neura, Didarganj,800008",Patna,Bihar,0162-2321002,imperialagro.acc@gmail.com
JRD Trucks,"Khasra No. 1905/373, NH-65,334002",Churu,Rajasthan,9313388829,dharniya@hotmail.com
SHREE AUTOMOTIVE PVT.LTD,"KH NO:174,PLOT NO: 8 10 11 14,N H – 60, MD BAZAR731127",Birbhum,West Bengal,8335069428,shree.birbhum@shreeautomotive.com
SHREE AUTOMOTIVE (P) LTD,"NH2, Banki Danga,Opp. Ghagarburi Mandir,PO - Kalla(C.H),Asansol713340",Bardhaman,West Bengal,9830026464,ak.dubey@shreeautomotive.com
TRIVENI AUTOTECH PVT LTD,"Plot No. 1015, 1016,AT- Jharbelda,PS- Sadar, NH-6,Keonjhar758002",Kendujhar,Odisha,9437557570,sagartcpl@gmail.com
POWER DIESEL,"Plot No. 581, Lakshman Jhula Road,Near Hemkhund Sahib Gurudwara249201",Dehradun,Uttarakhand,8958999925,ktpowerdiesel@gmail.com
AHUJA AUTOMOBILES,"Plot NO.53/3, Opp Super Fuels Pump,Vill : Umda Hathkhoj Ind.Area,490026",Durg,Chattisgarh,7611100363,bhilaiparts@ahujaautomobiles.com
BHARAT ENGINEERING WORKS,"NH-1, Jammu Road,Sujanpur,145023",Gurdaspur,Punjab,"0186-2244957,9888532927",Bharatengg.works@yahoo.com
AHUJA AUTOMOBILES,"Opp Wallfort City,Ring Road No.1,Bhatagaon,NH-6,492013",Raipur,Chattisgarh,9826023558,bb@ahujaautomobiles.com
D.R.BRIJMOHAN & SONS (P) LTD,Rahul weigh bridge781101,Kamrup,Assam,9435552092,rishi@drbsons.com
GUPTA AUTOMOBILES,"Panchamahala Chowk,PO- Karadagadia, NH 55,759132",Angul,Odisha,8599019121,gaplang9backoffice@gmail.com
Premsons & Poddars Trucking Co LLP,"Demotand, Near SBI Bank,Ranchi Patna Road,Morangi, NH 33,825301",Hazaribag,Jharkhand,9835940911,pptciho@gmail.com
"Rajgarhia Motor, Unit of Onkar","Ward No. 30,Subarnapur,Barashat Road,PO- Gola Bazar700111",North 24 Parganas,West Bengal,033-65022222,ashishrajgarhia@hotmail.com
YASHODHA MOTORS PVT LTD,"C-149, Phase – VII,Industrial Area,Sas Nagar (Mohali)160055",Rupnagar,Punjab,9872832427,ympatiala@gmail.com
Grover Motors Pvt Ltd,"Bathinda Malout Road,Gate No. 2. Opp Ambuja Cement Factory151001",Bathinda,Punjab,9779455901,Devender4028@gmail.com
AUTOMOTIVE MANUFACTURES PVT LTD.,"Sy No,597,Plot No- 1,40,41&80,81,NH-5 Road,Laxma Reddy Palem opp: Word & Deed ITI College500035",K.V.Rangareddy,Telangana,9652253962,mastan@automotiveml.com
DHRUV MOTORS INDIA PVT LTD,"Plot No. 18/4, AT+PO- Vagusna,B/S Guchko Masul,Nh No.8392210",Bharuch,Gujarat,0261-2796444,wm.kamrej@dhruvmotors.in
Automotive Manufacturers Pvt Ltd,"R.S.No.154 & 155,Mavullamma Street,Undi By Pass Road,Near Raju Gari Statue,West Godavari Dist534202",West Godavari,Andhra Pradesh,9701064690,mastan@automotiveml.com
TV Sundram Iyengar & Sons Pvt Ltd,"No.69, Srivilliputtur Road,NR Jayalakshmi Ammal Puram, Nearby Shri Padmavathi cotton Mills 744,626117",Virudhunagar,Tamil Nadu,9677762147,ravichandran.solaimali@tvs.in
GRD Trucks Pvt Ltd,"D1, Okhala Phase-1, Industrial Area, New Delhi110020",South Delhi,Delhi,9810099188,mayank@grdtrucks.com
KHT Agencies Pvt.Ltd,"305, 5th Main, 2nd cross, 4th Phase, Peenya Indl area,560058",Bangalore,Karnataka,9845073000,customercare@khtagencies.com
MSY Motors,"NH-2, Ram Khelawan Nagar Near San Bridge824112",Aurangabad(BH),Bihar,7070894571,msyleyland_aurg@gmail.com
Himatsingka Next LLP (3S),"GT Road, Panduki, Barwadda,PO- Nagnagar,826004",Dhanbad,Jharkhand,7070894101,khimatsingka@gmail.com
TV Sundram Iyengar & Sons Pvt Ltd,"129/2A, Perode Village, Chittode Post, NH 544,638102",Erode,Tamil Nadu,9894902807,t.kumaresan@tvs.in
Yashodha Motors Pvt Ltd,"Opp. Hotel Gainz, Nalagarh-Baddi Road, Vill-Bagbania174101",Solan,Himachal Pradesh,9648511110,kamleshtripathi0111@gmail.com
Gulf Ashley Motors Pvt Ltd,"survey No. 151/1(1), Near Shere-e Punkaj hotel, Opp to Shivdhara Marba World, Karambeli NH-8,396105",Valsad,Gujarat,9879528942,Annathurai.M@ashokleyland.com
D.R.Brijmohan & Sons Pvt. Ltd,"Rahul Weigh Bridge, chowki Gate NH37,781101",Kamrup,Assam,9435552092,rishi@drbsons.com
Suvidha Movers Pvt Ltd,"Gata No.581/578, Sayira, Meethepur,Kada212207",Kaushambi,Uttar Pradesh,9648511110,kamleshtripathi0111@gmail.com
Sidhbali Motors Pvt Ltd,"8km Stone, Kashipur Tirha, Rampur Road,244001",Moradabad,Uttar Pradesh,9258025701,sumersons@yahoo.co.in
Himatsingka Automotives LLP,"Katiyama mod, Hansdiah - Bhagalpur Road, Rajoun813107",Banka,Bihar,7280006101,gaurav@hallp.in
Abhiyan Dealcomm pvt Ltd,"NH-60, Morgram-panagarh state highway, Mallarpur731216",Birbhum,West Bengal,9926126443,sainimallarpur@gmail.com
Navneet Motors,Banswar -Udaipur Main Road327001,Banswara,Rajasthan,9828058515,inmathur@navneetmotors.in
KHT Elite (KHT Agencies Pvt.Ltd),"7A, Devasandra Industrial Area, survey No.35, Mahadevpura560036",Bangalore,Karnataka,,adit_morzaria@khtmotors.com
T V Sundram Iyengar & Sons Pvt Ltd,"92/2B4C & 92/2B5, Near Selvam College Bus Stop, Opp. Relaince Petrol Pump, Pappinaykkanpatti637003",Namakkal,Tamil Nadu,,gurunathan.sundaresan@tvs.in
Pawansut Automobiles India Pvt. Ltd.,"80498 Lucknow (Bkt) Milestone Delhi-476 KM, Sitapur Road, Khasra No.842, Gram Rampur Behera, Bakshi Ka Talab,2    226 202",Lucknow,Uttar Pradesh,9918001122,info.lko@psauto.in
Rajesh Motors (Auto) Pvt. Ltd.,"80462 Kotputli Near Devnarayan Mandir, N.H.-8, Kotputali",Jaipur,Rajasthan,9414015015,praveen.sharma@rajeshmotors.com
Rajesh Motors (Auto) Pvt. Ltd.,"80969 Sanchore Dhamana, Sanchore  343 041",Jalor,Rajasthan,9414015015,praveen.sharma@rajeshmotors.com
Rajesh Motors (Auto) Pvt. Ltd.,"80808 Chandwaji Vill- Surendrapura, NH 8, Khasra No. 667 & 675, TEHSIL Chandwaji, Amer Road, Chandwaji,  303104",Jaipur,Rajasthan,9414015015,praveen.sharma@rajeshmotors.com
