"Dealer Name","Address","City","State","Pincode","Contact","Email"
"V S T MOTORS LTD.","767 F, PON NAGAR, BUS STOP,, SALEM ROAD, NEAR NMC LODGE,","Namakkal","Tamil Nadu","637003","9566836633","ramanathan@vstmotors.com"
"LRN MOTORS PVT LTD","127, SANKARI MAIN ROAD, PALLIPALAYAM,, AGRAHARAM P O,, ERODE","Pallipalayam","Tamil Nadu","638008","9994094466","lrnsubbu@gmail.com"
"SREE KARPAGAMOORTHY AUTOMOBILES","DOOR NO. 493 / 1,THELICHATHA NALLUR ROAD,, PARAMAKUDI,RAMANATHPURAM,","Paramakudi","Tamil Nadu","623707","","skmakrcl@gmail.com"
"ABI AND ABI MOTORS","NO. 26, KOTTAIKUKLAM,, THANJAVUR MAIN ROAD, PATTUKOTTAI","Pattukkottai","Tamil Nadu","614601","043773-224505","abiabitata@gmail.com"
"ABT INDUSTRIES LTD.","SF NO 36/A, CHINNAMAPALAYAM PANCHAYAT,, OPP. TO MCET- NPTC CAMPUS, UDUMALAI ROAD, POLLACHI,","Pollachi","Tamil Nadu","642003","",""
"LAWRENCE AUTOMOTIVE PVT. LTD","SHOP NO. 1 & 2, NANDHANAR COLONY,, PALLLADAM ROAD,","Pollachi","Tamil Nadu","642001","90471416111","pollachi.lawrenceautomotive@gmail.com"
"VINAYAK COMMERCIAL MOTORS","NO. 5, BYEPASS ROAD, NEAR BUS STOP,, CHENNAI","Poonamallee","Tamil Nadu","600056","04426493644","poonamalle@vinayaktata.com"
"CHELLAM MOTORS PVT LTD","105, MALAIYEEDU ROAD, LANDMARK - RAJAGOPALAPURAM,, CITY AND DISTRICT - PUDUKKOTTAI","Pudukkottai","Tamil Nadu","","7094470909","as10aish29@gmail.com"
"SUSEE AUTO ZONE PVT LTD","115 AND 115A, RADHAPURAM MAIN ROAD,, NEAR RAILWAY CROSSING, CITY - VALLIOOR, DISTRICT - TIRUNELVELI","Radhapuram","Tamil Nadu","627117","",""
"ABT INDUSTRIES LTD-1001650","1007-1008, THIRUVUPATHI AMMAN KOVIL STREET,, MADURAI ROAD,","Rajapalayam","Tamil Nadu","626117","9994041771",""
"SREE KARPAGAMOORTHY AUTOMOBILES","MADURAI NATIONAL HIGHWAY,, OPP. MPDC - AUTONAGAR","Ramanathapuram","Tamil Nadu","623501","",""
"V S T MOTORS LTD.","SURVEY NO 81/6A, VNS COMPLEX, 896/01, GL, SALEM, NARASINGAPURAM, SALEM CUDDALORE MAIN ROAD, ATTUR","Salem","Tamil Nadu","636108","9840018471","vijayagopal@vstmotors.com"
"V S T MOTORS LTD.","NO.3, NARAYANA COMPLEX, BANGALORE HIGHWAY,, NEXT TO SELVI MESS,NEAR RADDISON HOTEL,","Salem","Tamil Nadu","636302","8056090333","k.sivaraja@vstmotors.com"
"LRN MOTORS PVT LTD","NO: 3/131-2, KANDAMPATTY BLOCK - 1, NEAR RTO OFFICE (WEST), KANDAMPATTY BYE-PASS, SALEM","Salem","Tamil Nadu","636005","9994094466","lrntata@lrn.co.in"
"ABT INDUSTRIES LTD.","69/3B, SATHY GOBI MAIN ROAD, ARIYAPALAYAM,, NEAR SPC MAHAL,","Sathyamangalam","Tamil Nadu","638402","9790584222","bbaggiyaraja@abtindustries.net"
"ABI AND ABI MOTORS","NO. 20/1C, CHIDAMBARAM ROAD,, VILANATHISAMUTHIRAM, SIRKALI, NAGAPATTINAM","Sirkali","Tamil Nadu","609111","9943937505","abiabitata@gmail.com"
"SREE KARPAGAMOORTHY AUTOMOBILES","MADURAI MAIN ROAD,  OPP. COLLECTOR'S OFFICE, CITY - SIVAGANGAI, DIST - SIVAGANGA, TAMIL NADU,","Sivaganga","Tamil Nadu","630602","",""
"LAWRENCE AUTOMOTIVE PVT. LTD","AVINASHI RD, ARASUR POST,, SULUR","Sulur","Tamil Nadu","641305","9677721111","md@lawrencegroup.com"
"ABI AND ABI MOTORS","80, ABI AND ABI TOWERS, OPP. MEDICAL COLLEGE FIRST GATE,, MEDICAL COLLEGE ROAD, THNAJAVUR","Thanjavur","Tamil Nadu","613004","9047150000/9585000000","abi.abitata@gmai.com"
"VETRI MOTORS PRIVATE LIMITED","SURVEY NO.2, ANNANJI BYE PASS JUNCTION,, PERIYAKULAM ROAD,","Theni Allinagaram","Tamil Nadu","625531","0452-2464220","arun@vetrimotors.com"
"ABI AND ABI MOTORS","1A/4A1, INDIRANI COMPLEX, NAGAI BYE-PASS ROAD,, OPP. MALLIGA MAHAL, TIRUVARUR,","Thiruvarur","Tamil Nadu","610001","","abiabitata@gmail.com"
"ABT INDUSTRIES LTD.","SF NO. 18/2, METTUPALAYAM ROAD,, METTUPALAYAM ROAD,, THUDIYALUR","Thudiyalur","Tamil Nadu","641034","0422-22260406","nsivsankar@abtindustries.net"
"POPULAR MEGA MOTORS (CHENNAI)","1/1, PANJETTY VILLAGE,, 80' ROAD, OPP JUMBO BAGS,","Tindivanam","Tamil Nadu","604201","4427991125",""
"V S T MOTORS LTD.","283/2, DEVI TOWERS,, SALEM MAIN ROAD","Tiruchengodu","Tamil Nadu","637214","",""
"CHELLAM MOTORS PVT LTD","75 NO 11/2, VIJAYA NAGAR, PANJAPUR, TRICHY MADURAI N. HIGHWAY,, SRIRANGAM TALUK, TRICHY","Tiruchirappalli","Tamil Nadu","620012","0431-65678323","chellammotors2016@gmail.com"
"ABT INDUSTRIES LTD-1001650","S NO 174/2B, KANYAKUMARI, TIRUNELVELI, NH ROAD, GKR. COMPLEX,, OPP IRT POLYTECHNIC, THAKKAMAL PURAM,","Tirunelveli","Tamil Nadu","627002","9994016676","sgovindaraj@abtindustries.net"
"ABT INDUSTRIES LTD-1001650","16/1A1, KEELAVEERARAGAVAPURAM,, NAGERCOIL MAIN ROAD, NH 47, PALAYAMKOTTAI,","Tirunelveli","Tamil Nadu","627007","9842924657","cudaychandran@abtindustries.net"
"SUSEE AUTO ZONE PVT LTD","VANNAPRETTAI, NAGARKOVIL BYE PASS ROAD","Tirunelveli","Tamil Nadu","627003","0462  2500543","mail@susee.org"
"ABT INDUSTRIES LTD.","139, THANEER PANDAL,, ANUPARPALAYAM, AVINASHI ROAD,","Tirupur","Tamil Nadu","641652","0421-2257664","kmylswamy@abtindustries.net"
"BUS ZONE","DP NO. 31, SIDCO INDUSTRIAL ESTATE,, CHENNAI BANGALORE  HIGHWAY,THIRMAZHISAI,CHENNAI","Tiruvallur","Tamil Nadu","600124","8939569147/044-26810034","manavdeepsingh@gmail.com"
"POPULAR MEGA MOTORS (CHENNAI)","SURVEY NO 213/1, 213/2, 213/3A & 213/4A,OLD NO 6,NEW NO 6/1,, CV SALAI,THIRUVALLUR,THIRUVALLUR TOWN,","Tiruvallur","Tamil Nadu","602001","9884494921","raghavendran@pmmil.com"
"SUSEE TRUCKS PVT LTD","THULUNGUMTHANDALAM VILLAGE, BANGALORE - CHENNAI HIGHWAY","Tiruvallur","Tamil Nadu","631502","044-37219184","suseetrucks_kanchee@yahoo.com"
"SUSEE TRUCKS PVT LTD","T.S. NO.2420 / 3 PART, NEAR RELIANCE PETROL PUMP, TINDIVANAM ROAD, THIRUVANAMALAI","Tiruvannamalai","Tamil Nadu","606601","04175- 324084","ss_manivannan@rediffmail.com"
"SUSEE AUTO ZONE PVT LTD","115/9 & 116/4A, MARAVAN MADAM,, TUTICORIN,","Tuticorin","Tamil Nadu","628101","9944958100","hariprathan@susee.co.in"
"ABT INDUSTRIES LTD-1001650","ETTAYAPURAM ROAD","Tuticorin","Tamil Nadu","628003","0452 2669054 / 2669425","nevilleh@abtindustries.net"
"ABT INDUSTRIES LTD.","COONOOR  ROAD","Udagamandalam","Tamil Nadu","643001","0422 4236221","jpchristopherrajasekaran@abtindustries.net"
"VINAYAK COMMERCIAL MOTORS","NO. #245, OPP INDIAN OIL PETROL BUNK, GST ROAD,, URAPAKKAM, CITY CHENNAI DISTRICT KANCHIPURAM,","Urapakkam","Tamil Nadu","","9566047799","gulshan@vinayaktata.com"
"SUSEE TRUCKS PVT LTD","16, CHETPET ROAD,, CITY - VANDAVASI, DIST - VANDAVASI,","Vandavasi","Tamil Nadu","632326","9344721606","suseetrucks@yahoo.com"
"ABT INDUSTRIES LTD.","SF.NO: 332/3, VEERAPANDI VILLAGE,, TIRUPPUR","Veerapandi","Tamil Nadu","641605","0422-2260406","nevilleh@abtindustries.net"
"SUSEE TRUCKS PVT LTD","BANGLORE CHENNAI HIGHWAY, NU","Vellore","Tamil Nadu","632012","0416 3296184","ss_manivannan@rediffmail.com"
"V S T MOTORS LTD.","NO.6 V.S. NAGAR,, TRICHY MAIN ROAD, SALAMENDU,","Villupuram","Tamil Nadu","605401","9842340770","sdeenyrajan@vstmotors.com"
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","PLOT NO. 8,9,10,, DASANPUR VILLAGE","Adilabad","Telangana","504346","",""
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","S.NO 456, RWB ROAD, MIRIYALGUDA, MIRIYALGUDA MANDAI, NALGONDA DISTRICT","Alagadapa","Telangana","508206","9949599120","salesmiryalaguda@jasperindustries.com"
"SRIDHANALAKSHMI AUTO AGENCIES PVT LTD","SURVEY NO.38 & 418,, PLOT NO. A1, INDUSTRIAL ESTATE, - PATANCHERU, SANGAREDDY","Ameenapur","Telangana","502319","08455240688","gmfinance@lakshmiatata.co.in"
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","SHOP NO.  2,3,4 ,G.P NO. 1-5/B,C,D ,PLOT NO.1 TO 5 S.NO. 452/1&2,, BESIDE SRIDEVI HP PETROL BUNK PERKIT VILLAGE, ARMOOR  MANDAL,","Armur","Telangana","503224","9912229481","salesarmoor@jaseprerindustries.com"
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","PLOT 15, HOUSE NO.13-6-439/1/A/95,, NEAR WATER TANK,BALAJI NAGAR,","Attapur","Telangana","","",""
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","SURVEY NO. 287/E, BODHAN ROAD MAIN ROAD,, BANSWADA","Banswada","Telangana","503187","9912349828","salesbanswada@jaseprerindustries.com"
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","1-4-313/10, OPP. A.P.H.B. COLONY,, BHONGIRI TOWN AND MANDAL, YADDRI DISRICT,","Bhongir (m)","Telangana","","9848791831","salesbhongir@jasperindustries.com"
"SRIDHANALAKSHMI AUTO AGENCIES PVT LTD","SURVEY NO.19/1, PLOT NO. 13,, WARD NO. 5, CITY - MONDAL AND VILLAGE - CHEVELLA,","Chevella","Telangana","501503","9704595244","bharat@laxmitata.co.in"
"GEETHA AUTO COMMERCIALS","# 8-1-192, NEAR HDFC BANK, KINNERASANI PROJECT ROAD,, OPP GOWTHAMI SCHOOL, PALVANCHA,","Edulapuram","Telangana","507115","7337441526","geethaautotata@gmail.com"
"GEETHA AUTO COMMERCIALS","12-396/2/A, AKULAVARI GANPURAM,, RENUKA ELLAMMATHALLI TEMPLE,","Eturnagaram","Telangana","","7337441539","geeethaautotata@gmail.com"
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","PLOT NO 6 & 7, SURVEY NO. 786 AND 787,, DOUDERPALLY GRAM PANCHAYAT,","Gadwal","Telangana","509125","90105075425",""
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","S.NO. 593, 596, PLOT NO. 129, GHATSEKAR,, R, GRAM PANCHAYAT, MANDAL,","Ghatkesar","Telangana","501301","9010201542","salesghatkesar@jasperindustries.com"
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","R C PURAM BYPASS ROAD, NU","Hyderabad","Telangana","500032","",""
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","H.NO.16-19-1/3/45, ,G.F  SRI KRUPA MARKET,, MEHABOOB MANSION, MALAKPET,","Hyderabad","Telangana","500036","",""
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","H NO 42-22, GROUND FLOOR- BLOCK C, SUSHILPA HILLS,, SY NOS 357/1, 357/3, 357/4, MOULALI, MALKAGIRI,","Hyderabad","Telangana","500062","9666404547","saleskushaiguda@jasperindustries.com"
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","H NO 6-3-639/640/642 GOLDEN EDIFICE, 1ST FLOOR,, KHAIRATABAD CIRCLE, OPP: VISWESWARAYYA STATUE,","Hyderabad","Telangana","500004","040 66621111","sumanth.badiga@jasperindustries.com"
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","PLOT NO. 85, SURVEY NO. 66/13, RAJEEV GANDHINAGAR,, SAROORNAGAR MANDAL, L B NAGAR MUNICIPALITY, R R DIST, MANSOORABAD","Hyderabad","Telangana","500069","",""
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","H.NO. 94,SHOP NO. 1,2,3&4, OPP. BUS STOP,, TADBUND, BOWENPALLAY,","Hyderabad","Telangana","500033","",""
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","SR.NO - 160, MEDCHAL ROAD, KOMPALLY X ROADS,, KUTBULLAPOOR MANDAL","Hyderabad","Telangana","500014","",""
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","H.NO.4-1-184/1, MEDAK ROAD,, LANDMARK CO-OPERATIVE BANK","Hyderabad","Telangana","501101","",""
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","H.NO 4-46/22/3,, SAINAGAR COLONY, HYDERABAD","Hyderabad","Telangana","502032","9666000160","salesrcpuram@jasperindustries.com"
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","DOOR #2 1-55,  OPP: UPPAL BUS DEPOT, MAIN ROAD, PEERZADIGUDA, GHATSEKAR MANDAL,R R DISTRICT,","Hyderabad","Telangana","500039","9666404547","salesuppal@jasperindustries.com"
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","PLOT NO. 28, 29 AND 30, BLOCK NO. 43, APIIC, AUTO NAGAR,, HAYATHNAGAR ROAD, VIJAYAWAD NATIONAL HIGHWAY","Hyderabad","Telangana","500070","9666085222","dd@jasperindustries.com"
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","DOOR # 7-2-593, RASTRAPTHI ROAD,, OPP: UPPAL BUS DEPOT, SECUNDERABAD - UPPAL, SECUNDERABAD","Hyderabad","Telangana","500003","7799863801","salesuppal@jasperindustries.com"
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","SURVEY NO  98/AA  DOOLAPALLY VILLAGES,, GANDIMAISAMMA, DUNDIGAL TEHSIL,   DISTRICT - MEDCHAL MALKAJGIRI,","Hyderabad","Telangana","500014","9848886192","worksdoolapally@jasperindustries.com"
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","MUNICIPAL NOS. 3-5-25/4, PLOT NO. 17, S NO.53 & 59,, BAGH-E-AMERI VILL, RAJENDRANAGAR TALUK,KUKATPALLY MANDAL","Hyderabad","Telangana","500072","9666093222","SALESKUKATPALLY@JAPERINDUSTRIES.COM"
"SRIDHANALAKSHMI AUTO AGENCIES PVT LTD","SURVEY NO. 379, PLOT NO. 1,, VILLAGE & MONDAL, CITY - IBRAHIMPATNAM,","Ibrahimpatnam (bagath)","Telangana","501506","9505101911","bharat@laxmitata.co.in"
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","1-5-216, B & C,, OPP. ELECTRICITY SUBSTATION, GANESH NAGAR, KARIMNAGAR ROAD","Jagtial","Telangana","505327","9912227591","salesjagityal@jasperindustries.com"
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","S.NO. 112, 143, H.NO 04-05-59/23/01,, HANAMKONDA ROAD,","Jangaon","Telangana","506167","",""
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","PLOT NOS. 46 TO 52, H.NO 5-2-188, OLD  NH-7 ROAD,, KAMAREDDY TOWN AND MANDAL, NIZAMABAD,","Kamareddy (m)","Telangana","","",""
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","HOUSE NO.8-7-232,, RAMPUR ROAD,NEAR M GANDHI STATUE,","Karimnagar","Telangana","505001","",""
"COMBINED AUTOMOTIVES PVT LTD","2-73/3, HYDERABAD ROAD,, ALUGUNUR","Karimnagar","Telangana","505527","8500273777","admin@combinedautomotives.in"
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","R.S NO.74, KHANAPURAMHAVALI PANCHAYATHI, BYPASS ROAD, KHAMMAM,","Khammam","Telangana","507001","9666085222","yj.naidu@jasperindustries.com"
"GEETHA AUTO COMMERCIALS","H NO 5-7-200/A, C/O GANGOTRI NILAYAM,MAMATHA HOSPITAL ROAD,, MAMATHA HOSPITAL,","Khammam","Telangana","507002","7337441504","geetaautotata@gmail.com"
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","RS NO 238/A, DORAKUNTA VILLAGE,, MAIN ROAD,KODAD MANDAL,KODAD","Kodad","Telangana","","9248027259",""aadi@@jasperindustries.com;
shareiff@jasperindust"
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","S.NO 17/60, FLAT NO 12 AND 13,, KOTHAGUDEM","Kothagudem","Telangana","507001","",""
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","H.NO. 1-6-122/10/9 ,NARSAMPET BY PASS ROAD,, NEAR INDIANOIL PUMP, MEHABOOBABAD","Mahabubabad","Telangana","506101","",""
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","H, NO.1-6, GADWAL, HYDERABAD ROAD,, NEAR RAILWAY GATE,","Mahabubnagar","Telangana","509125","9848017755","salesgadwal@jaseprerindustries.com"
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","P.NO.11,PARIGI ROAD, VIDYUTH NAGAR,, SHAD NAGAR, MEHABOOB NAGAR,","Mahbubnagar","Telangana","509216","",""
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","H.NO.7/43/15, MAIN ROAD,, NEAR SBH","Mahbubnagar","Telangana","509001","",""
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","H.NO. 1-219/2 S.NO. 273, BLOCK NO.1,  OLD MANCHERIAL,, MANCHERIAL MANDAL","Mancherial","Telangana","504208","",""
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","H.NO.19-29-1,HYDERABAD ROAD,, NEW BUS STAND","Medak","Telangana","502103","",""
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","H.NO.4-6/15/6,, R C PURAM,H P PETROL PUMP,","Medak","Telangana","502110","",""
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","H. NO. 12-104/4, MAIN ROAD, GAJWEL MANDALS,, GAJWEL","Medak","Telangana","502278","",""
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","1-6-174, OPP GOVT AREA HOSPITAL,, MAIN ROAD,","Nalgonda","Telangana","508116","",""
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","SURVEY NO. 456/E,, BLOCK NO 31, MIRYALAGUDA MANDAL,MIRYALAGUDA","Nalgonda","Telangana","508207","9248022666","yj.naidu@jasperindustries.com"
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","DOOR NO. 1/58 ,, MARRIGUDA VILLAGE","Nalgonda","Telangana","508001","",""
"COMBINED AUTOMOTIVES PVT LTD","H. NO. 1-3/1A, NEAR AYYAPPA TEMPLE,, KADTHAL, NH - 44,","Nirmal","Telangana","504105","9553373666","admin@combinedautomotives.in"
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","SURVEY NO 1216/4 & 1217,, MANCHERAIL ROAD,NIRMAL","Nirmal","Telangana","504106","9246477979","salesnirmal@jasperindustries.com"
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","BORGAON P VILLAGE,, MANCHIPPA ROAD","Nizamabad","Telangana","503001","9912227627","salesnirmal@jasperindustries.com"
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","SURVEY NO 149, POTHI REDDY PALLY VILLAGES,, SANGAREDDY MANDAL","Sangareddy","Telangana","502001","9000124005","salesnirmal@jasperindustries.com"
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","H.NO. 1-69 NO 134,, WARD NO 1","Sathupalle","Telangana","507303","08761-281515","acevij@jasperindustries.com"
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","SURVEY NO. 13 & 14, H NO. 7-62/1, KOMPALLY,, MAIN ROAD, NH 7,","Secunderabad","Telangana","500009","","worksdoolapally@jasperindustries.com"
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","SURVEY NO. 176, PLOT NO. 7 & 8, GROUND FLOOR, PONNALA VILLAGE,, SIDDIPET MANDAL, HYDERABAD ROAD, MEDAK, TELANGANA","Siddipet","Telangana","502103","9912442368","salessiddipet@jasperindustries.com"
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","D NO 1-2-270/87/2/B14,, NH-9 OPP HITECH BUS STAND","Suryapet","Telangana","508212","",""
"GEETHA AUTO COMMERCIALS","# 23-6-71/1, NEW SHYAMPET, HUNTER ROAD, WARANGAL","Warangal","Telangana","506001","7337441516","geethaautotata@gmail.com"
"GEETHA AUTO COMMERCIALS","SURVEY NO. 601/A/2, MAIN ROAD, BESIDES SAKSHI PRESS,, WARANGAL TO HYDERABAD HIGHWAY, RAMPUR VILLAGE, DHARMASAGAR MANDAL","Warangal","Telangana","506151","9100477555, , 7337441520","geethaautotata@gmail.com"
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","H.NO.11-24-423,, POCHAMMA MAIDEN ROAD,RUDRAMAMA DEVI STATUE LANDMARK,","Warangal","Telangana","506002","",""
"JASPER INDUSTRIES PRIVATE LIMITED-1004850","SHOP NO. 2-28 ,S.NO. 74/1, SRI MARKANDEYA PRASANNA,, PADAL SIDRAMAPPA COMPLEX,DATTAGIRI COLONY, ALLIPOOR, MAIN ROAD","Zahirabad","Telangana","502286","",""
"PROGRESSIVE AUTOMOBILES PVT LTD","KHAITAN NO. 4466, NEAR KATIABABA ASRAM,, NAGICHARA, BY PASS ROAD, N H 44, SRINAGAR TEHSIL,","Agartala","Tripura","799010","977062244","agartala@progressive.in.net"
"PROGRESSIVE AUTOMOBILES PVT LTD","KADAMTALA ROAD,, NEAR NAYAPARA AUTO STAND","Dharmanagar","Tripura","799250","8974062060","sales.tata@progressive.in.net"
"PROGRESSIVE AUTOMOBILES PVT LTD","A A ROAD, NEAR TELIAMURA RTO OFFICE,, KHOWAI,","Teliamura","Tripura","799205","9436127224","agartala@progressive.in.net"
"PROGRESSIVE AUTOMOBILES PVT LTD","BRAHMARBARI, N H - 44, BSNL TOWER,, CITY - UDAIPUR AND DISTRICT - GOMATI TRIPURA","Udaipur","Tripura","","8415925384","sales.tata@progresssive.in.net"
"GRS MOTORS PVT LTD","PAHADPURA HOSUE, JALAUN ROAD,, OPP RAMRAJA HOUSE","Orai","Uttar Pradesh","285001","7880918773","grsmotors2008@gmail.com"
"ASHOK AUTO SALES LTD.","NR. TEHSIL, SAIYAN ROAD,, POOLWATI HIGHER SECONDARY SCHOOL, KHERAGARH,","Agra","Uttar Pradesh","283121","","cvdsales@ashokautosales.com"
"ASHOK AUTO SALES LTD.","KISHORE BHAWAN, SECTOR 4,, RTO ROAD, T P NAGAR,","Agra","Uttar Pradesh","282005","",""
"ASHOK AUTO SALES LTD.","NUNHAI.","Agra","Uttar Pradesh","282006","9897599204 / 9897599225",""
"PRAYAG UDYOG PRIVATE LIMITED","PANDA ROAD, NEAR R T O OFFICE,, CITY - AKBARPUR, DIST - AMBEDKAR NAGAR,","Akbarpur","Uttar Pradesh","224146","",""
"KAILASH MOTORS","MATI ROAD, AKBARPUR,, KANPUR DEHAT","Akbarpur","Uttar Pradesh","209101","7080210022","kailash.salesknp@gmail.com"
"COMMERCIAL AUTO SALES P.  LTD","BUILDING NO. 126, ALLAHABAD LUCKNOW ROAD,, NEAR TOLL PLAZA 1, LUCKNOW,  NAWABGANJ,  SORAON","Akbarpur Urf Gangaganj","Uttar Pradesh","229412","9140784283",""
"ASHOK AUTO SALES LTD.","NEAR SOOT MILL, G T ROAD","Aligarh","Uttar Pradesh","202001","9897599204 / 9897599225","aligarhsales@ashokautosales.com"
"ASHOK AUTO SALES LTD.","CHHARA-KASGANJ ROAD,, NR. NATIONAL INSURANCE,","Aligarh","Uttar Pradesh","202123","",""
"COMMERCIAL AUTO SALES P.  LTD","18A,KANPUR ROAD,, ALLAHABAD","Allahabad","Uttar Pradesh","211001","9235531929","service@commercialautosales.com"
"COMMERCIAL AUTO SALES P.  LTD","18, KANPUR ROAD,, NEAR AUTO SALES","Allahabad","Uttar Pradesh","211001","9839050773","commercialauto@hotmail.com"
"MOTOR & GENERAL SALES LTD.","45,MUIR ROAD, RAJAPUR","Allahabad","Uttar Pradesh","211001","0532-2260224","mgsallahabad@rediffmail.com"
"COMMERCIAL AUTO SALES P.  LTD","543/B, TOWN AREA,NEAR RAM BHAWAN CHAURAHA,, SHANKERGARH TOWN, ALLAHABAD","Allahabad","Uttar Pradesh","212108","","sales@commercialautosales.com"
"CNS MOTORS PRIVATE LIMITED","NH - 24, PREM NAGAR,, OPP. GOVIND PUBLIC SCHOOL,, JOYA, AMROHA CITY, DISTRICT - JYOTIBA PHULE NAGAR","Amroha","Uttar Pradesh","244222","7055002625","najibabad.cnsmotors@gmail.com"
"CNS MOTORS PRIVATE LIMITED","VILLAGE NARANGPUR, JOYA,, N H 24","Amroha","Uttar Pradesh","244222","9012311111","cnsmotors@hotmail.com"
"ASHOK AUTO SALES LTD.","GAYATRI NAGAR, BYPASS ROAD,, NH-2, JALAUN CROSSING, NEAR SHANKAR HOTEL,","Auraiya","Uttar Pradesh","206255","9997091135","prabhatattiwari91ashokautoslaes.com"
"M/S. SINGHAL MOTORS","KEDAR PURAM,, HARRA KI CHUNGI, CITY - AZAMGARH, DISTRICT - AZAMGARH,","Azamgarh","Uttar Pradesh","276001","","singhalmotors@rediffmail.com"
"R. A.  MOTORS PVT. LTD.","KHASRA NO 54/530/051,2ND KM MILE STONE, ARIFPUR NAWADA, SALARPUR, BADAUN","Badaun","Uttar Pradesh","243601","9837008737","ramotors@gmail.com"
"KHANNA MOTOR SALES","OPP ST NORBERT SCHOOL,, AMINPUR NAGRUAR, GONDA ROAD","Bahraich","Uttar Pradesh","271801","77033009191","khannamotorsales@gmail.com"
"M/S. PUNEET AUTOMOBILES","RAJDHANI ROAD PHEPHNA BALIA-277001, BALLIA","Ballia","Uttar Pradesh","277001","05498232304","puneetauto.sales@gmail.com"
"PRAYAG UDYOG PRIVATE LIMITED","PHULWARIA,, BYE PASS,NEAR BALRAMPUR SUGAR MILL,","Balrampur","Uttar Pradesh","","",""
"SAHU MOTORS LLP","TINDWARI ROAD,, PRATEEK MARRIAGE HALL,","Banda","Uttar Pradesh","210001","7705000824","banda.sahumotos@gmail.com"
"MGS AUTO FAB PRIVATE LIMITED","NEAR PALHARI FARM,, FAIZABAD - LUCKNOW ROAD,BARABANKI","Barabanki","Uttar Pradesh","225001","9554956812",""
"A K C MOTORS","PARSAKHERA INDUSTRIAL AREA, RAMPUR ROAD,, NEAR FIRE STATION","Bareilly","Uttar Pradesh","243502","9565844448","management@akcworld.co.in"
"VARDAAN TRADELINK PVT LTD","KHASRA NO. 830/837, OPP. POLYTECHNIC COLLEGE,, 7TH KM RAMPUR ROAD, C B GANJ, BAREILLY","Bareilly","Uttar Pradesh","243001","0581-2560666","aayush_grover@yahoo.co.in"
"M B WHEELERS LIMITED","KHAJURIA ROAD,, NEAR OM CHITRA MANDIR,TETRI BAZAR,NEAR RLY. STATION","Basti","Uttar Pradesh","272207","",""
"M/S. PUNEET AUTOMOBILES","BELTHARA ROAD, GORAKHPUR ROAD,, CITY BETHARA ROAD","Belthara Road","Uttar Pradesh","221715","9918902174","puneet.auto@gmail.com"
"ASHOK AUTO SALES LTD.","TEHSIL ROAD, BHIDUNA,","Bidhuna","Uttar Pradesh","206255","",""
