"Dealer Name","Address","City","State","Pincode","Contact","Email"
"CHAMBAL MOTORS PVT LTD","OPP. ROOP NAGAR COLONY, KOTA ROAD","Jhalawar","Rajasthan","326001","9214436006","kumarnarendra82@gmail.com"
"SHRI KRISHNA FOUR WHEELS PVT. LTD.","PIRU SINGH CIRCLE, ROAD NUMBER 3","Jhunjhunun","Rajasthan","333001","8094019984","tatasikar@gmail.com"
"MARUDHARA MOTORS","29/2, LIGHT INDUSTRIAL AREA","Jodhpur","Rajasthan","342003","0291 - 2744340 / 2744336","marudmot@vsnl.com"
"VEERPRABHU MARKETING LIMITED","JODHPUR MFC, JODHPUR RAILWAY STATION","Jodhpur","Rajasthan","342001","0291 - 2740624","ceo@veerprabhu.net"
"CHAMBAL MOTORS PVT LTD","G-7 & 8, AUTOMOBILE ZONE, INDRAPRASTHA INDUSTRIAL AREA, DHAKNIYA STATION ROAD","Kota","Rajasthan","324005","0744 - 6606000","CHAMBALMOTORS@HOTMAIL.COM"
"SHREE SHYAM MOTORS-3008660","NEAR CHINKARA CANTEEN, DABLA ROAD, WARD NO. 12","Kotputli","Rajasthan","303108","9887387695","gmsales.shreeshyam@gmail.com"
"SHREE CHARBHUJA AUTOMOBILES","NH89 NAGAUR ROAD BYPASS, RAJ NAGAR- B","Merta City","Rajasthan","341510","9024567747 / 01590 - 220641","charbhuja_automobiles.merta@yahoo.co.in"
"DAKSH AUTOMOTIVE PVT LTD","N.H. 89, BIKANER ROAD","Nagaur","Rajasthan","341001","9610815737","gmdakshcars@gmail.com"
"VEERPRABHU MARKETING LIMITED","3, SHANTI NAGAR, JODHPUR PALI ROAD","Pali","Rajasthan","306401","9828032108","ceo@veerprabhu.net"
"YASH MOTORS-3002020","INFRONT OF HOUSING BOARD, NEAR POOJA ELECTRONICS, DHARIYAWAD ROAD","Pratapgarh","Rajasthan","312605","9214471251","yashmotors@rediffmail.com"
"SHEKHAWATI ENTERPRISES","KANKROLI ROAD, NEAR DHOHINDA BUS STAND","Rajsamand","Rajasthan","313324","9782343613","gm.udr@sepl.tech"
"CHAMBAL MOTORS PVT LTD","NEAR PANCH MUKHI HANUMAN MANDIR, HOUSING BOARD CIRCLE","Sawai Madhopur","Rajasthan","322001","0744 - 6606000","nanochambal@gmail.com"
"FIRST MOBITAL PVT. LTD.","N.H. 8, NEAR PHAPHIYA PULIYA","Shahpura","Rajasthan","303103","7792987559","kapilmamodiya1998@gmail.com"
"SHRI KRISHNA FOUR WHEELS PVT. LTD.","WARD NO. 15, KHICHARO KA BASS, NEAR CIRCUIT HOUSE, JAIPUR ROAD","Sikar","Rajasthan","332001","01572 - 245971","tatasikar@gmail.com"
"SHEKHAWATI ENTERPRISES","RICCO PLOT NO. B-131, ROAD NO. 1, M.I.A., MADRI","Udaipur","Rajasthan","313001","8890222977","nareshgargudr@gmail.com;tatamotors@sepl.tech"
"CHAMBAL MOTOCORP LLP","UDAIPUR 1, VALLABHNAGAR TEHSIL,UDAIPUR DIST,RJ","Udaipur","Rajasthan","313024","0294 - 2427721","chambaludaipur@gmail.com"
"RANGEET AUTO PRIVATE LIMITED","BELOW HARKA MAYA COLLEGE, 6TH MILE","Gangtok","Sikkim","737102","7063589420","sm.tatamotors@gmail.com"
"SAYAR AAUTOMOTIVE PVT. LTD.","NO:1887, A/3, VELLORE BYPASS ROAD, SEVOOR","Arani","Tamil Nadu","632301","7094476239","tatasayarkpmsm@gmail.com"
"SREE GOKULAM MOTORS AND SERVICES PVT. LTD.","NO 2 V N D COMPLEX, NANDHAGOPAL NAGAR, TKM ROAD","Chengalpattu","Tamil Nadu","603003","9384088099","saleshead@gokulammotors.com"
"SRILAKSHMI AUTO ENTERPRISES INDIA PVT. LTD.","118, OKKIAM, THORAIPAKKAM","Chennai","Tamil Nadu","600097","9966008885","srikanthrao_e@yahoo.co.in"
"TAFE ACCESS LTD-3006900","ADDISONS BUILDING, 803 ANNA SALAI","Chennai","Tamil Nadu","600002","7401699805 /044 - 42282000 / 28412892","unnikrishnan@tafe.co.in"
"PHOENIX MOTORS","NO. 448, G.N.T. ROAD, KAVANKARAI","Chennai","Tamil Nadu","600066","9994422822","gowtham.9911@gmail.com"
"SREE GOKULAM MOTORS AND SERVICES PVT. LTD.","NO 322, GST ROAD, CHROMPET","Chennai","Tamil Nadu","600044","9847324342","ceo@gokulammotors.com;arun.k.rajan@gmail.com"
"KLN MOTOR AGENCIES PVT LTD-3006640","NO.8 (NP)DEVELOPED PLOT, INDUSTRIAL ESTATE, EKKATTUTHANGAL","Chennai","Tamil Nadu","600032","044-23458941","praveen@klnmotors.in"
"GURUDEV MOTORS PVT LTD","OLD NO 90, NEW NUMBER 1090, E.V.R. PERIYAR HIGH ROAD, ARUMBAKKAM","Chennai","Tamil Nadu","600106","9941544000 / 9094711000","mahaveer@gurudevmotors.com"
"S R TRANZCARS PVT. LTD.","OLD NO.496, NEW NO.787, AVINASHI ROAD, PEELAMEDU","Coimbatore","Tamil Nadu","641004","9500507777","sakthivel7777@yahoo.com"
"TAFE ACCESS LIMITED","27 - C, RACE COURSE ROAD, OPP. MASONIC  HOSPITAL","Coimbatore","Tamil Nadu","641018","7401699899 / 0422 - 4303000","jk@tafeaccess.com"
"S R TRANZCARS PVT. LTD.","1142-A, METTUPALAYAM ROAD","Coimbatore","Tamil Nadu","641043","9600852777","sales.west@srt-tata.com"
"SCHAKRALAYA MOTORS","69, IMPERIAL ROAD","Cuddalore","Tamil Nadu","607002","04142 - 224417 / 18 / 19","schakralayamotors@yahoo.in"
"THE TRUE SAI WORKS-3008831","#5/515, SALEM ROAD, ILAKKIYAM PATTI","Dharmapuri","Tamil Nadu","636705","04342-645244","vasu@thetruesai.com"
"KAVERI GARAGE PVT LTD","NO 478/1A2, SEELAPADI, TRICHY BYPASS","Dindigul","Tamil Nadu","624005","7094405555","saleshead@kaveritata.com"
"TAFE ACCESS LTD - 3006910","140 P & C TOWERS, PERUNDURAI MAIN ROAD","Erode","Tamil Nadu","638011","7401699801","gm@tafeacces.com"
"SCHAKRALAYA MOTORS","227, SINGAVARAM ROAD, KARNIKA COMPLEX","Gingee","Tamil Nadu","604202","7339555933","schakralayavillupuram@gmail.com"
"THE TRUE SAI WORKS-3008831","SURVEY #46/ 1 A & 47/1 A, THORAPALLI AGRAHARAM","Hosur","Tamil Nadu","635109","04344- 6492446 / 6449255","vasu@thetruesai.com"
"SCHAKRALAYA MOTORS","NO.88, DURGAM MAIN ROAD","Kallakkurichi","Tamil Nadu","606202","7358776222","gmtnsalesschakralaya@gmail.com"
"SAYAR AAUTOMOTIVE PVT. LTD.","219 INDIRA NAGAR, NEAR NEW RAILWAY STATION","Kancheepuram","Tamil Nadu","603209","7094476226","tatasayarkpmsm@gmail.com"
"SRI CHIMA CARS PRIVATE LIMITED","COLLEGE ROAD, DURAISINGA NAGAR, SUBRAMANIAPURAM, 10TH STREET","Karaikudi Rf","Tamil Nadu","630002","9362329944","cars@chima.in"
"THE TRUE SAI WORKS - 3008830","SALEM BYEPASS ROAD, PERIYA KULATHU PALAYAM, OPP SPRING FIELD","Karur","Tamil Nadu","639002","04324-648421","saleskarur@thetruesai.com"
"SUSEE AUTO LIMITED-3003310","3F/22, ETTAYAPURAM ROAD, NEAR SHUNMUGA THEATRE","Kovilpatti","Tamil Nadu","628501","9442188155 / 9442185155","salesmanagersuseetata@gmail.com; suseeautoservice1@gmail.com"
"THE TRUE SAI WORKS-3008831","#417A/1-A, PETHANAPALLI VILLAGE, OPP. TO HOTEL TAMIL NADU, KRISHNAGIRI-CHENNAI HIGHWAY","Krishnagiri","Tamil Nadu","635001","04343-642001","vasu@thetruesai.com"
"JAYARAJ KARZ","799/T FEMINA COMPLEX, KARAIKAL MAIN ROAD, MUTHU PILLAI MANDAPAM","Kumbakonam","Tamil Nadu","612401","9643804194","customercare.tnj@jayarajkarz.com"
"SRI CHIMA CARS PRIVATE LIMITED","H-14, H-14A, SIDCO INDUSTRIAL ESTATE, UCCHAPATTI VILLAGE, KAPPALUR","Madurai","Tamil Nadu","625008","9362636263","cars@chima.in"
"SRI CHIMA CARS PRIVATE LIMITED-3007920","171, LIG COLONY, LAKE VIEW ROAD, K.K. NAGAR","Madurai","Tamil Nadu","625020","9362636263","cars@chima.in"
"KUMARAN AUTOMOBILES (NGL) PVT LTD","27/1, 253 E1/1, K.P ROAD","Nagercoil","Tamil Nadu","629001","04652 - 233386 / 220699 / 237825","charlesmdkumaran@gmail.com"
"THE TRUE SAI WORKS - 3008830","134/B5, NSR BUILDING, SALEM MAIN ROAD","Namakkal","Tamil Nadu","637001","04286-647655","salesnamakal@thetruesai.com"
"KAVERI GARAGE PVT LTD","NO 190/2, DINDIGUL ROAD, OPP RTO OFFICE","Palani","Tamil Nadu","624601","7094405555","saleshead@kaveritata.com"
"KAVERI GARAGE PVT LTD","375/7B1, NH SERVICE ROAD, SUNGU PETTAI, TRICHY - CHENNAI HIGHWAY","Perambalur","Tamil Nadu","621212","7094405555","bijupaul@kaveritata.com"
"S R TRANZCARS PVT. LTD.","249 UDUMALAI ROAD","Pollachi","Tamil Nadu","642001","9894657777","sakthivel7777@yahoo.com"
"JAYARAJ KARZ","5915/1, KALIF NAGAR, THURMAYAM ROAD","Pudukkottai","Tamil Nadu","622001","9643804194","customercare.tnj@jayarajkarz.com"
"THE TRUE SAI WORKS - 3008830","#73 SALEM - OMALUR HIGHWAY, NEXT TO HOTEL GRAND ESTANCIA, NARASODHIPATTI","Salem","Tamil Nadu","636004","0427-2443266","sathish@thetruesai.com"
"ATHIRST AUTO PVT. LTD.","DOOR NO 230, TIRUVENGADAM ROAD","Sankarankoil","Tamil Nadu","627756","0462 - 247045 / 46","accounts@athirstauto.com"
"THE TRUE SAI WORKS - 3008830","#1-6 PONU SAMY GOUNDER COMPLEX, TIRUCHENGODU MAIN ROAD","Sankari","Tamil Nadu","637301","9994193786","truesai.sankari@hotmail.com"
"SRI CHIMA CARS PRIVATE LIMITED","DOOR NO. 360A6, SIVAKASI-VIRUDHUNAGAR ROAD, THIRUTHANGAL","Sivakasi","Tamil Nadu","626130","9362329944","cars@chima.in"
"ATHIRST AUTO PVT. LTD.","DOOR NO 208, KUTHUKAVALASAI, SIVANTHINAGAR","Tenkasi","Tamil Nadu","627803","9488995066","accounts@athirstauto.com"
"JAYARAJ KARZ","NO: D3/1, VALLAMPUDURSETHI, VALLAM BYE-PASS ROAD, VALLAM","Thanjavur","Tamil Nadu","613403","9643804194","customercare.tnj@jayarajkarz.com"
"SRI CHIMA CARS PRIVATE LIMITED","DOOR NO. 158/3, RATHINAM NAGAR, PERIYAKULAM ROAD","Theni Allinagaram","Tamil Nadu","625531","9362329944","cars@chima.in"
"JAYARAJ KARZ","NO-2/8 NAGAI BYE-PASS ROAD, VIJAYAPURAM, OPP. BHARATH TVS","Thiruvarur","Tamil Nadu","610001","9643804194","customercare.tnj@jayarajkarz.com"
"SUSEE AUTO LIMITED-3003310","109/6 A ETTAYABURAM ROAD","Thoothukkudi","Tamil Nadu","628002","9442188155","suseeauto@gmail.com"
"KAVERI GARAGE PVT LTD","27/5, DINDIGUL MAIN ROAD, DHEERAN NAGAR, PIRATIYUR","Tiruchirappalli","Tamil Nadu","620009","9790598295","bijupaul@kaveritata.com"
"ATHIRST AUTO PVT. LTD.","16/1B, KEELA VEERARAGHAVAPURAM, PALAYAMKOTTAI","Tirunelveli","Tamil Nadu","627007","9566060006","rajkumar.b@athirstauto.com"
"SAYAR AAUTOMOTIVE PVT. LTD.","177/1, HAYATH NAGAR (ASIYAR NAGAR), VANIYAMBADI MAIN ROAD","Tirupathur","Tamil Nadu","635601","7373748101","tatasayartpt@gmail.com"
"S R TRANZCARS PVT. LTD.","NO.2, AVINASHI ROAD, ANUPPARPALAYAM","Tiruppur","Tamil Nadu","641652","9600852777","sales.west@srt-tata.com"
"SAYAR AAUTOMOTIVE PVT. LTD.","NO.24, CHENGAM ROAD","Tiruvannamalai","Tamil Nadu","606601","7373267666","darsh.coolzy@gmail.com"
"ATHIRST AUTO PVT. LTD.","NO. 330, OPP TO CONCORDIA SCHOOL, NEXT TO BALAJI HOSPITAL","Vadakkuvalliyur","Tamil Nadu","627117","9488995077","edp@athirstauto.com"
"SAYAR AAUTOMOTIVE PVT. LTD.","NO: 1630, PHASE II, 61 ST STREET,, SATHUVACHARI, VELLORE DT.","Vellore","Tamil Nadu","632009","7373546000","sayaraautomotive@gmail.com"
"SCHAKRALAYA MOTORS","NO. 304 /1,  R.G. NAGAR, NEAR TPTC QUARTERS, TRICHY MAIN ROAD","Villupuram","Tamil Nadu","605401","7339555933","schakralayavillupuram@gmail.com"
"SREE VENKATESWARA MOTORS (INDIA) PVT LTD","SHED NO 9, INDUSTRIAL AREA, NEAR BALAJI SCHOOL, DASNAPOOR","Adilabad","Telangana","504346","9246919688","omkaram_k@yahoo.com"
"SREE VENKATESWARA MOTORS (INDIA) PVT LTD","#1-25/3/D, OPPOSITE HERO SHOWROOM, PERKIT ROAD","Armur","Telangana","503224","08462-235535","omkaram_k@yahoo.com"
"VENKATARAMANA AUTOMOBILES","13-4-145, CHERLA ROAD","Bhadrachalam","Telangana","507111","9160368888","khammamtata@gmail.com"
"SREE VENKATESWARA MOTORS (INDIA) PVT LTD","H NO:1-3-450, GUNJ ROAD, BODHAN MANDAL","Bodhan","Telangana","503185","9246919688","omkaram_k@yahoo.com"
"MALIK CARS","6-3-248/3, INDRALOK COMPLEX, ROAD NO.1, BANJARA HILLS, OPP. TAJ BANJARA","Hyderabad","Telangana","500034","040 - 23303753 / 54","malikcars@rediffmail.com"
"VENKATARAMANA MOTORS - 3008780","PLOT NO :9 & 10, BESIDE BATA SHOWROOM, PANAMA CROSS ROADS, VANASTHALIPURAM","Hyderabad","Telangana","500070","9642978888","gmsales@venkataramanamotors.com"
"SELECT CARS","H.NO.2-3-457/3/1, SAINAGAR COLONY, ROAD NO.3, ALKAPURI JUNCTION, NAGOLE COLONY","Hyderabad","Telangana","500036","9948099481","select.vijay@gmail.com"
"MALIK CARS","3-6-422 & 422/A, STREET NO.3, MAIN ROAD, HIMAYATNAGAR","Hyderabad","Telangana","500029","040 - 27651100 / 27655555 / 27656666","malikcars@rediffmail.com"
"SELECT CARS","PLOT NO. 98 & 99, GROUND FLOOR, CHANDANAGAR","Hyderabad","Telangana","500050","9948099481","select.vijay@gmail.com"
"TEJASWI AUTOMOBILES","PLOT NO. 4/14, OPP. CYBER TOWERS, KPHB ROAD, MADHAPUR","Hyderabad","Telangana","500081","7799001155","tejaswi.bhaskarraju@gmail.com"
"VENKATARAMANA MOTORS - 3008780","PLOT NO 11, VICTORY PLAZA, ECIL X ROADS","Hyderabad","Telangana","500062","9642928888","rsm@venkataramanamotors.com"
"ORANGE AUTO PVT LTD","8-3-164/2, SHANKARAMMA TOWERS, GROUND FLOOR, OPP. BHARATH PETROL PUMP, ERRAGADDA","Hyderabad","Telangana","500018","9885065757","gmsales@orangeauto.in"
"VENKATARAMANA MOTORS - 3008780","H.NO :1-26/1/42, GACHIBOWLI","Hyderabad","Telangana","500081","9100055493","admin@venkataramanamotors.com"
"MALIK CARS","D.NO:16-2-704, HANUMAN TOWERS, MAIN ROAD, BESIDE CHERMAS, MALAKPET","Hyderabad","Telangana","500036","040 - 24555678","sm.mp@malikcars.com"
"SELECT MOTORS","PLOT NO.6-2-4/5, JANGAON AREA, JANGAON HYDERABAD ROAD, OPP. TO BHARATH GAS","Jangaon","Telangana","506167","08716 - 220003 / 9550002255 / 8790995556","select.knrgm@gmail.com"
"SREE VENKATESWARA MOTORS (INDIA) PVT LTD","H NO 5-5-215, NH-7 ROAD, NH-7 ROAD, NEAR IBP PETROL BUNK","Kamareddy","Telangana","503111","9246919688","omkaram_k@yahoo.com"
"SELECT MOTORS-3001275","8-6-396,, KOTHIRAMPUR, HYDERABAD ROAD","Karimnagar","Telangana","","0878 -2277444 / 2277445 /2277446","selectknr@gmail.com"
"VENKATARAMANA AUTOMOBILES","V.V.C. GARDENS, OPP. MAMTA GENERAL HOSPITAL","Khammam","Telangana","507001","08742 - 314141 / 243111","Khammamtata@gmail.com"
"SELECT MOTORS","1-4-112 / J, GILADA MODERN DAL & OIL MILL COMPLEX, YELLANDU ROAD","Mahabubabad","Telangana","506101","9550005544","select.wglgm@gmail.com"
"SELECT MOTORS-3001275","# 1-5-103/1 & 2, WARD NO. 13, JAGITYAL ROAD","Metpally","Telangana","505325","8790995565","ferozselect@yahoo.com"
"SREE VENKATESWARA MOTORS (INDIA) PVT LTD","BORGAON (PANGRA), HYDERABAD ROAD","Nizamabad","Telangana","503230","08462-235535","mahinalla@yahoo.com"
"SELECT MOTORS-3001275","HOUSE NO 5-6-54/55/56, CI CROSS ROAD, OPP NTPC POLICE STATION, JOTHYNAGAR, GODAWARI KHANI","Ramagundam","Telangana","505208","08278-272788 / 8008104443","select.gdk@gmail.com"
"TEJASWI AUTOMOBILES","KANDI VILLAGE, NH 65 MAIN ROAD, OPP BALAJI HOSPITAL","Sangareddy","Telangana","502001","040-44229999","ceo@tejaswiautomobiles.com"
"ORANGE AUTO PVT LTD","PLOT NO.54, GAYATRI WESTEND, KAKAGUDA, KHARKANA","Secunderabad Cantt","Telangana","500015","040-66205999","gmsales@orangeauto.in"
"MALIK CARS","SURVEY NO.33, NH ROAD NO.7, OLD BOWENPALLY","Secunderabad Cantt","Telangana","500011","9959484499","sm.bp@malikcars.com"
"TEJASWI AUTOMOBILES","SY NO 198/3, PONNLA VILLAGE, SIDDHIPET X ROAD, HYDERABAD ROAD","Siddipet","Telangana","502277","040-44229999","ceo@tejaswiautomobiles.com"
"VENKATARAMANA MOTORS - 3008780","3-2-46, YENNEPALLY, HYDERABAD ROAD","Vicarabad","Telangana","501101","9642928888","rsm@venkataramanamotors.com"
"SELECT MOTORS","15-1-422/A&B, BESIDE INDUSTRIAL ESTATE KAMAN, SVB ROAD","Warangal","Telangana","506007","0870 - 2500999 / 2505888 / 8008104424","vijay_select@rediffmail.com;selectwglcro@gmail.com"
"TEJASWI AUTOMOBILES","PLOT NO 7, SY NO 96/A/7, PASTAPUR VILLAGE, ZAHEERABAD TEHSIL","Zahirabad","Telangana","502228","040-44229999","ceo@tejaswiautomobiles.com"
"G P MOTORS PVT LTD","AMANPUR, BEDI PULIA","Achur Nerua","Uttar Pradesh","210205","0532-2408055","manish.gpmotors@hotmail.com"
"ARVIND AUTO SALES","B-3, LAWYERS COLONY, BYE PASS ROAD","Agra","Uttar Pradesh","282005","9068378600","arvindautosales@gmail.com"
"ASHOK AUTO SALES LTD-3009100","ASHOK AUTO SALES LTD, 119-120/8, SANJAY PLACE","Agra","Uttar Pradesh","282002","0562 - 6540155 / 9897599229","pcdsale@ashokautosales.com"
"MASCOT MOTORS PVT LTD","5TH KMS STONE, DELHI GT ROAD","Aligarh","Uttar Pradesh","202001","9639008800","mayank@mascotmetal.com"
"G P MOTORS PVT LTD","31, M.G. MARG, CIVIL LINES","Allahabad","Uttar Pradesh","211001","0532 - 2408055 / 2408253","gp.motors@hotmail.com"
"SOCIETY MOTORS LTD","KAKHAWATU BAMBA, (DIVYAPUR ROAD), NEAR POWER HOUSE","Auraiya","Uttar Pradesh","206122","9235653691","gmsales@societymotors.com"
"PUNEET AUTOMOBILES PVT. LTD.-3003683","HAMIDPUR, SAIDWARA, NEAR RANI KI SARAI","Azamgarh","Uttar Pradesh","276207","9918902188/9919790353/7705802379","puneetpcdsales@gmail.com"
"GROVER TRADE LINKS PVT LTD","NEAR ROAD WAYS BUS STAND, BY PASS ROAD","Baheri","Uttar Pradesh","243201","9927500140","gmsale@grovermotors.in"
"SHREE DEV WHEELS PVT. LTD.","KEDIA BHAWAN, NEAR RAILWAY CROSSING, GONDA ROAD","Bahraich","Uttar Pradesh","271801","9554965414","sales.bahraich@shreedevwheels.com"
"PUNEET AUTOMOBILES PVT. LTD.-3003683","RAJDHANI ROAD, PHEPHNA","Balia","Uttar Pradesh","277001","0548-232304","puneetautomobile.balia@gmail.com"
"SHREE DEV WHEELS PVT. LTD.","ANAND BAGH, NEAR RAPTI GAS AGENCY","Balrampur","Uttar Pradesh","271201","9554965414","matendra.vikram@shreedevwheels.com"
"JMK MOTORS","BANDA ATARRA ROAD, ALI GANJ","Banda","Uttar Pradesh","210001","9984383900 / 05192 - 224001","jmkmotorsbanda@gmail.com"
"GROVER TRADE LINKS PVT LTD","4TH KM, RAMPUR ROAD, C.B GANJ, OPP. MINI BYE PASS","Bareilly","Uttar Pradesh","243502","0581-2560777,2560667,2560666/9690084888","groverbly@yahoo.co.in"
"R K LAXMI GENERAL SALES LTD.-3008610","CHANPURWA FOUR LANE BYPASS, BESIDE MANURI CHAURAHA SIDE LANE","Basti","Uttar Pradesh","272002","7310105502","sales.rklmotors@gmail.com"
"OKEY MOTORS PVT. LTD.-3009910","RAJAPURA CHAURHA, BALU MANDI, OPP.TEHSIL","Bhadohi","Uttar Pradesh","221401","9670494227","okmotorsmzp@gmail.com"
"SHRI VASU AUTOMOBILES LTD","OPP KAMAKHYA STEEL FACTORY, NAJIBABAD ROAD","Bijnor","Uttar Pradesh","246701","9837135627","shreevasu@hclinfinet.com"
"MASCOT MOTORS PVT LTD","KAILASH PURI, NEAR SYNDICATE BANK, RAILWAY ROAD","Bulandshahr","Uttar Pradesh","203001","9639008859","mascothemant@hotmail.com"
"BRIJLAX MOTORS PVT LTD","WARD NO-11, SANJAY NAGAR, G T ROAD","Chandauli","Uttar Pradesh","232104","9415228576 / 9415228580","nkjain@brijlax.com;singh.randheer2@gmail.com"
"R K LAXMI GENERAL SALES LTD.-3008610","PURVA CIRCLE, HATA ROAD","Deoria","Uttar Pradesh","274001","7310105555","lkraitata@gmail.com"
"ARVIND AUTO SALES","KHASRA NO 323, NH 2, OPP. K.P ENGINEERING COLLEGE","Dharera","Uttar Pradesh","283202","9068378600","arvindautosales@gmail.com"
"R.A. MOTORS PVT. LTD.","KASGANJ ROAD","Etah","Uttar Pradesh","207001","9837545777","ritvik.chaturvedi@gmail.com"
"MAA SATYAVATI MOTORS PRIVATE LIMITED","PLOT NO 211, 212, NH 2, KANPUR ROAD, PILKAR","Etawah","Uttar Pradesh","206001","8826390188","ankur.gupta0810@gmail.com"
"SHREE DEV WHEELS PVT. LTD.-3006960","252 ABU SARAI, LUCKNOW BYPASS, SAHADATGANJ","Faizabad","Uttar Pradesh","224001","9554690111 / 9999901057","shreedevfaizabad@gmaiil.com"
"R.A. MOTORS PVT. LTD.","LAL DARWAJA, THANDI SADAK","Farrukhabad-cum-fatehgarh","Uttar Pradesh","209625","05742-233997","gmpcbu@ramotors.co.in"
"ARVIND AUTO SALES","DHOLPURA, RAJA KA TAAL, NH 2","Firozabad","Uttar Pradesh","283204","9068378600","arvindautosales@gmail.com"
"SHREE BALAJI AUTOWHEELS (INDIA) PVT LTD","NEAR PARK VIEW RESTAURANT, N.H-24 DELHI ROAD","Gajraula","Uttar Pradesh","244235","7007990969","shreebalajiautowheels@gmail.com"
"SAB MOTORS PVT. LTD.","CF 1-1/1 TO 1/5 HARSHA COMPOUND, SITE II, LONI ROAD INDUSTRIAL AREA, MOHAN NAGAR","Ghaziabad","Uttar Pradesh","201007","0120- 6405545","sales@sabmotors.com;salescar@sabmotors.com;workshopcar@sabmotors.com"
"SAB MOTORS PVT. LTD.","G-94, PATEL NAGAR - III","Ghaziabad","Uttar Pradesh","201001","0120 - 4376914","sales@sabmotors.com;salescar@sabmotors.com"
"BRIJLAX MOTORS PVT LTD","SARIYA, PO CANTT","Ghazipur","Uttar Pradesh","233001","0542- 2220094","anujrai929@gmail.com"
"SHREE DEV WHEELS PVT. LTD.","34, CIVIL LINES, KUTTCHERY ROAD, GONDA LUCKNOW ROAD","Gonda","Uttar Pradesh","271001","05262 - 233720 / 9554965416","shreedevwheels@gmail.com"
"R K LAXMI GENERAL SALES LTD.-3008610","AL- 4A, SEC. 9, GIDA","Gorakhpur","Uttar Pradesh","273209","7310105555","rklaxmigmsales@gmail.com"
"SHREE DEV WHEELS PVT. LTD.-3006960","NAKARIPUR","Gosainganj","Uttar Pradesh","224141","9554690111","shreedevfaizabad@gmail.com"
"SAB MOTORS PVT. LTD.","NEAR AMBIKA TILES, ADJACENT TO SARASWATI ENCLAVE, DELHI ROAD","Hapur","Uttar Pradesh","246101","7065005493","saleshead@sabmotors.com"
"KD MOTOCORP INDIA PVT. LTD.","NANAKGANJ, LUCKNOW ROAD","Hardoi","Uttar Pradesh","241001","8429026006","hardoi.kdtata@gmail.com"
"PUNEET AUTOMOBILES PVT. LTD.-3003684","ILMAASGANJ, JALALPUR TIWARI","Jagdishpur","Uttar Pradesh","227809","7081400262","puneet.jagdishpur@gmail.com"
"KD MOTOCORP INDIA PVT. LTD.","NEAR RELIANCE PETROL PUMP, KATRA JALALABADPUR MARG","Jalalabad","Uttar Pradesh","242221","8429026028","salesmkdmotocorp@gmail.com"
"PUNEET AUTOMOBILES PVT. LTD.-3003683","JAGARNATH PATTI, PARGANA- HAVELI, SADAR","Jaunpur","Uttar Pradesh","222002","9919790353","manish.puneetpcd@gmail.com"
"JMK MOTORS","JANKI PURAM, CIVIL LIINES, NEAR KAPOOR NURSING HOME","Jhansi","Uttar Pradesh","284001","0510 - 2370555 / 2370655","jmkmotors@rediffmail.com;jmkmotors2010@gmail.com"
"SOCIETY MOTORS LTD","SHEETLA PRASAD COMPLEX, OPP. SPARSH HOSPITAL, TIRWA ROAD","Kannauj","Uttar Pradesh","209725","9235448610","ravi@societymotors.com"
"BRINDAVAN SHELTERS PVT LTD","119/505, OPPOSITE LAKSHMIRATAN MILL, FAZALGANJ, KALPI ROAD","Kanpur","Uttar Pradesh","208006","0512 - 2222746 /  745 / 748 / 9235406768","brindavanshelters@yahoo.co.in"
"SOCIETY MOTORS LTD","87/8, G.T.ROAD, GUNJAN CINEMA COMPLEX","Kanpur","Uttar Pradesh","208003","8795829365","salesgtr76@gmail.com"
"SOCIETY MOTORS LTD","12/483, MACROBERTGANJ","Kanpur","Uttar Pradesh","208001","0512 - 6450706 / 9235661813","societymotors1@gmail.com"
"BRINDAVAN SHELTERS PVT LTD","225/2, OPPO KULGAON POLICE CHOWKI, ALLAHABAD ROAD, RUMA","Kanpur","Uttar Pradesh","208007","0512-2410491,493/ 2222746,745,748","brindavanshelters@yahoo.co.in"
"R.A. MOTORS PVT. LTD.","NEAR COMMUNITY HALL, NEAR PRABHU PARK, NADARAI GATE","Kasganj","Uttar Pradesh","207123","9837849337","gmpcbu@ramotors.co.in"
"R K LAXMI GENERAL SALES LTD.-3008610","NEAR MATHIA RAM GOVIND","Kushinagar","Uttar Pradesh","274402","73101056000","gm.rklmotors@gmail.com"
"RANA MOTORS-3004520","LOHARI NAGAR, BAHRAICH ROAD","Lakhimpur","Uttar Pradesh","262701","05872-279993","ranamotors.car@gmail.com"
"GOLDRUSH SALES & SERVICES LTD","19,  ASHOK MARG","Lucknow","Uttar Pradesh","226001","0522 - 4927400 / 2353581 /7860024346","edp@thegoldrushgroup.com"
"PUNEET AUTOMOBILES PVT. LTD.-3003684","403-407, TIWARIGANJ, UTTARDHAUNA, NEAR BBD UNIVERSITY, FAIZABAD ROAD","Lucknow","Uttar Pradesh","226028","0522 - 2819476","manish.puneetpcd@gmail.com"
"GOLDRUSH SALES & SERVICES LTD","GOPAL PLAZA, OPPOSITE HAL, FAIZABAD ROAD","Lucknow","Uttar Pradesh","226016","0522 - 2353581 / 82","smgp@thegoldrushgroup.com"
"MOTORSALES LIMITED - 3001790","OPP. CHARBAGH RAILWAY STATION, CHARBAGH, NEAR RAVINDRALAYA","Lucknow","Uttar Pradesh","226004","0522 - 2630830 / 2630831 / 2630832","msl_lko@rediffmail.com"
